internal_complex_id,complex_name,sigungu,dong,households,approval_date,apartment_age,parking_total,parking_per_household,transactions_3m,transactions_6m,transactions_12m,area_variety,latitude,longitude,road_address,provisional,turnover_12m,price_84,price_84_per_3_3sqm,price_change_3m,price_change_6m,price_change_12m,rolling_peak,drawdown_from_peak,rolling_trough,recovery_from_trough,sample_count,low_sample_flag
A10020475,새연산(588-1),연제구,연산동,368.0,2025-08-28,1,,,0.0,0.0,0.0,4,35.1888396838777,129.083478942879,부산광역시 연제구 세병로 7,True,0.0,,,,,,410000000.0,0.0,360000000.0,0.13888888888888884,0.0,True
A10020525,동일,사하구,감천동,142.0,1987-10-17,38,72.0,0.5070422535211268,2.0,2.0,3.0,5,35.0911975488938,128.998467274975,부산광역시 사하구 감천로 53,True,0.02112676056338028,,,,,,225000000.0,0.0,225000000.0,0.0,0.0,True
A10020530,모라동골든파크,사상구,모라동,122.0,2005-10-04,20,160.0,1.3114754098360655,1.0,1.0,1.0,1,35.1894815150476,128.989105319234,부산광역시 사상구 사상로 508,True,0.00819672131147541,240000000.0,9331369.661266569,,,-0.020408163265306145,275000000.0,-0.12727272727272732,218000000.0,0.10091743119266061,1.0,True
A10020573,삼한,금정구,금사동,131.0,1992-01-29,34,75.0,0.5725190839694656,0.0,1.0,3.0,2,35.2130088456305,129.109649182961,부산광역시 금정구 중군진로 21,True,0.022900763358778626,,,,0.08629441624365475,0.17582417582417587,218000000.0,-0.01834862385321101,170000000.0,0.2588235294117647,1.0,True
A10020621,포레나부산덕천3차,북구,덕천동,429.0,2025-05-20,1,478.0,1.1142191142191142,0.0,0.0,3.0,3,35.2139753248583,129.01754424911,부산광역시 북구 만덕대로 127,True,0.006993006993006993,,,,,,570000000.0,-0.0035087719298245723,568000000.0,0.0,0.0,True
A10020637,금정더유엘프리미어,금정구,청룡동,121.0,2022-05-31,4,132.0,1.0909090909090908,1.0,1.0,3.0,1,35.2757997730239,129.087860707138,부산광역시 금정구 청룡로 42,True,0.024793388429752067,,,,,,,,,,,
A10020638,월드파크4,연제구,연산동,113.0,2017-10-30,8,54.0,0.4778761061946903,4.0,4.0,8.0,3,35.1895287659049,129.092978013422,부산광역시 연제구 과정로 320,True,0.07079646017699115,,,,,,,,,,,
A10020645,강서자이에코델타,강서구,강동동,856.0,2025-04-29,1,1116.0,1.3037383177570094,0.0,0.0,2.0,2,35.1432134027804,128.914188933677,부산광역시 강서구 에코델타1로 24,True,0.002336448598130841,,,,,,628000000.0,0.0,628000000.0,0.0,0.0,True
A10020675,초읍월드메르디앙에듀포레,부산진구,초읍동,116.0,2024-12-27,1,,,5.0,9.0,13.0,2,35.1798130052511,129.056911429736,부산광역시 부산진구 성지로94번길 74,True,0.11206896551724138,,,,,,,,,,,
A10020679,동산그린,남구,용호동,114.0,1988-09-15,37,,,0.0,0.0,0.0,3,35.1142370787864,129.115223630517,부산광역시 남구 동명로170번길 101,True,0.0,,,,,,,,,,,
A10020688,하단지오피아,사하구,하단동,114.0,2006-11-24,19,,,1.0,1.0,1.0,2,35.1085409864523,128.960497797435,부산광역시 사하구 낙동남로1357번길 46,True,0.008771929824561403,,,,,,,,,,,
A10020702,센텀이진캐스빌,해운대구,재송동,147.0,1993-08-04,33,132.0,0.8979591836734694,0.0,1.0,1.0,1,35.1828994656358,129.127880709978,부산광역시 해운대구 재반로42번길 23,True,0.006802721088435374,,,,,0.3151515151515152,255000000.0,-0.14901960784313728,150000000.0,0.44666666666666677,1.0,True
A10020721,백양산서희스타힐스,부산진구,부암동,1295.0,2025-03-25,1,1405.0,1.084942084942085,6.0,10.0,24.0,3,35.172540323275,129.033133031769,부산광역시 부산진구 백양산로 22,True,0.018532818532818532,442500000.0,17181493.757478848,0.03443439231362655,-0.10558067831449125,-0.003329349496329126,492500000.0,-0.10152284263959388,427770000.0,0.03443439231362655,3.0,False
A10020732,구서벽산메가트리움,금정구,구서동,126.0,2004-10-28,21,136.0,1.0793650793650793,3.0,6.0,7.0,3,35.2437215003698,129.091371509773,부산광역시 금정구 부곡온천천로 206,True,0.05555555555555555,250500000.0,9777748.864496592,,-0.05471698113207546,-0.055762081784386575,305000000.0,-0.19016393442622948,247000000.0,0.0,3.0,False
A10020754,서면서한이다음,부산진구,범천동,498.0,2025-02-10,1,554.0,1.1124497991967872,0.0,0.0,4.0,2,35.1520476223741,129.044716483897,부산광역시 부산진구 엄광로384번길 48,True,0.008032128514056224,,,,,,,,,,,
A10020779,동일,금정구,구서동,149.0,1986-07-11,40,80.0,0.5369127516778524,0.0,0.0,2.0,3,35.256376570651,129.087185504676,부산광역시 금정구 구서중앙로40번길 48,True,0.013422818791946308,,,,,,,,,,,
A10020780,국제그린,금정구,부곡동,122.0,1996-02-29,30,89.0,0.7295081967213115,0.0,0.0,4.0,3,35.2179085424584,129.088771606115,부산광역시 금정구 부곡로18번길 24,True,0.03278688524590164,,,,,-0.01741616844294258,259000000.0,-0.2702702702702703,170000000.0,0.11176470588235299,0.0,True
A10020784,화신거화,부산진구,전포동,115.0,1993-06-24,33,76.0,0.6608695652173913,1.0,2.0,4.0,3,35.1595640388836,129.071058651563,부산광역시 부산진구 진남로 388,True,0.034782608695652174,,,,0.017964071856287456,-0.07417582417582413,238000000.0,-0.2857142857142857,165000000.0,0.030303030303030276,1.0,True
A10020803,동원로얄듀크,금정구,부곡동,114.0,2005-10-31,20,195.0,1.7105263157894737,0.0,5.0,9.0,2,35.2383330494854,129.089862227688,부산광역시 금정구 수림로19번길 26,True,0.07894736842105263,,,,-0.0561797752808989,,560000000.0,-0.2857142857142857,400000000.0,0.0,4.0,False
A10020804,부산대역삼정그린코아스카이동,금정구,부곡동,248.0,2013-04-23,13,4.0,0.016129032258064516,2.0,2.0,4.0,1,35.2286668580805,129.090954857822,부산광역시 금정구 중앙대로 1616,True,0.016129032258064516,,,,,,,,,,,
A10020805,부산대역삼정그린코아마운틴동,금정구,부곡동,247.0,2013-04-23,13,4.0,0.016194331983805668,0.0,2.0,5.0,1,35.2284205166925,129.090827837632,부산광역시 금정구 중앙대로 1614,True,0.020242914979757085,,,,,,,,,,,
A10020806,경동아파트,금정구,남산동,144.0,1993-08-26,33,,,0.0,1.0,1.0,2,35.2640916831223,129.091136343489,부산광역시 금정구 학산로 5,True,0.006944444444444444,,,,,,308000000.0,0.0,234500000.0,0.31343283582089554,1.0,True
A10020808,사하삼정그린코아더시티,사하구,하단동,216.0,2025-01-15,1,270.0,1.25,0.0,1.0,5.0,3,35.108246004549,128.96775532682,부산광역시 사하구 승학로3번길 47,True,0.023148148148148147,,,,-0.08039215686274515,,510000000.0,-0.08039215686274515,469000000.0,0.0,1.0,True
A10020827,비룡벨로스텔라,사상구,덕포동,143.0,2020-02-17,6,,,0.0,2.0,5.0,2,35.1731453817823,128.984301839633,부산광역시 사상구 사상로 320,True,0.03496503496503497,,,,,,,,,,,
A10020856,골든팰리스더리치,부산진구,범천동,102.0,2019-06-24,7,112.0,1.0980392156862746,0.0,0.0,2.0,2,35.148009802806,129.056652960608,부산광역시 부산진구 범천로12번길 13,True,0.0196078431372549,,,,,,,,,,,
A10020870,양정자이더샵SKVIEW아파트(2단지),부산진구,양정동,2276.0,2025-01-24,1,2839.0,1.2473637961335677,9.0,13.0,14.0,4,35.1716287279998,129.075270843938,부산광역시 부산진구 진남로 554,True,0.006151142355008787,851250000.0,33082575.054881155,,,0.135,872500000.0,-0.04871060171919772,750000000.0,0.10666666666666669,3.0,False
A10020951,유성해네스타워,부산진구,전포동,126.0,2014-03-21,12,,,0.0,0.0,1.0,1,35.1518174759171,129.065893494272,부산광역시 부산진구 전포대로 170,True,0.007936507936507936,,,,,,,,,,,
A10020963,삼한3차301동,해운대구,반송동,143.0,1999-11-23,26,,,0.0,1.0,3.0,1,35.2280347105958,129.16442546055,부산광역시 해운대구 신반송로 96,True,0.02097902097902098,,,,0.12676056338028174,-0.02564102564102566,219000000.0,-0.08675799086757996,165000000.0,0.21212121212121215,1.0,True
A10020971,미주,부산진구,부암동,198.0,1986-09-13,39,,,0.0,0.0,2.0,3,35.1662976173507,129.044542432476,부산광역시 부산진구 동평로131번길 8,True,0.010101010101010102,,,,,,,,,,,
A10020980,북항에코하임센트럴뷰,동구,수정동,105.0,2023-08-31,3,24.0,0.22857142857142856,12.0,17.0,17.0,2,35.1234235553713,129.041157573806,부산광역시 동구 초량상로 138,True,0.1619047619047619,,,,,,,,,,,
A10021016,쌍용더플래티넘오시리아,기장군,기장읍연화리,191.0,2024-12-10,1,227.0,1.1884816753926701,0.0,0.0,1.0,1,35.216128809262,129.224774178577,부산광역시 기장군 연화길 24,True,0.005235602094240838,,,,,,772890000.0,0.0,772890000.0,0.0,0.0,True
A10021024,광하주택3,해운대구,반송동,250.0,1987-12-14,38,145.0,0.58,0.0,2.0,5.0,3,35.2308074255822,129.161071898662,부산광역시 해운대구 신반송로 194,True,0.02,,,,,,,,,,,
A10021046,송도탑스빌,서구,암남동,125.0,2000-06-10,26,377.0,3.016,0.0,1.0,1.0,2,35.0778696423133,129.018518819385,부산광역시 서구 충무대로 56,True,0.008,,,,,,,,,,,
A10021073,협진태양,사하구,당리동,265.0,1982-03-31,44,111.0,0.4188679245283019,0.0,0.0,2.0,1,35.0985223501239,128.976938758993,부산광역시 사하구 다대로 30,True,0.007547169811320755,,,,,,,,,,,
A10021074,장림협진태양,사하구,장림동,148.0,1989-05-02,37,,,0.0,0.0,1.0,4,35.0783790631708,128.979708432193,부산광역시 사하구 두송로 32,True,0.006756756756756757,,,,,,142000000.0,-0.2605633802816901,82000000.0,0.2804878048780488,0.0,True
A10021102,개금동포르투나,부산진구,개금동,121.0,2019-07-19,7,162.0,1.3388429752066116,2.0,3.0,5.0,2,35.1517508521743,129.020608015723,부산광역시 부산진구 복지로 15,True,0.04132231404958678,,,,,,,,,,,
A10021108,서린엘마르센트로뷰,중구,중앙동4가,120.0,2021-05-27,5,240.0,2.0,0.0,1.0,3.0,2,35.1040994512517,129.037184540103,부산광역시 중구 대교로 157,True,0.025,,,,,,,,,,,
A10021131,새동래3,동래구,수안동,200.0,1981-12-15,44,80.0,0.4,1.0,2.0,2.0,1,35.1962391753715,129.086417308025,부산광역시 동래구 온천천로285번길 28,True,0.01,,,,,,,,,,,
A10021160,럭키골든스위트,해운대구,중동,100.0,2019-12-06,6,115.0,1.15,3.0,5.0,9.0,3,35.1630545358932,129.167846778451,부산광역시 해운대구 해운대해변로 346,True,0.09,430000000.0,16723807.323825473,,,0.11543450064850846,627730000.0,-0.31499211444410813,321000000.0,0.33956386292834884,1.0,True
A10021168,광안협성엠파이어Ⅱ,수영구,광안동,125.0,2013-02-12,13,,,1.0,2.0,4.0,2,35.1583516793015,129.113652288614,부산광역시 수영구 수영로588번길 7,True,0.032,,,,,,,,,,,
A10021181,허브팰리스서면,부산진구,부전동,126.0,2021-06-04,5,,,1.0,3.0,6.0,3,35.1642982427676,129.061888113442,부산광역시 부산진구 부전로 193,True,0.047619047619047616,,,,,,,,,,,
A10021189,해운파크맨션,해운대구,우동,160.0,1985-04-03,41,,,0.0,0.0,1.0,3,35.1670914307369,129.156984536359,부산광역시 해운대구 우동1로71번길 9-9,True,0.00625,,,,,,,,,,,
A10021191,헤리츠리더스하단,사하구,하단동,142.0,2021-12-09,4,138.0,0.971830985915493,0.0,2.0,8.0,3,35.1052403926508,128.968580641415,부산광역시 사하구 낙동대로457번길 5,True,0.056338028169014086,,,,,,,,,,,
A10021196,대동맨션,중구,동광동5가,120.0,1981-06-12,45,70.0,0.5833333333333334,0.0,0.0,3.0,2,35.1073357939697,129.033769374286,부산광역시 중구 동광길93번길 5,True,0.025,,,,,,185000000.0,-0.10810810810810811,155000000.0,0.06451612903225801,0.0,True
A10021197,파크아트온,금정구,장전동,104.0,2018-06-27,8,15.0,0.14423076923076922,1.0,2.0,3.0,2,35.2239123530917,129.08474800402,부산광역시 금정구 식물원로29번길 15,True,0.028846153846153848,,,,,,,,,,,
A10021198,부원,중구,대창동1가,144.0,1972-11-04,53,,,0.0,0.0,1.0,3,35.1078467905881,129.0358337725,부산광역시 중구 중앙대로115번길 1-6,True,0.006944444444444444,,,,,,,,,,,
A10021201,현대4,해운대구,반여동,120.0,1989-01-07,37,110.0,0.9166666666666666,3.0,6.0,12.0,3,35.1950663310378,129.116667552559,부산광역시 해운대구 선수촌로21번길 31,True,0.1,595000000.0,23184555.437477857,4.0423728813559325,-0.0325644504748982,-0.43711180124223603,940000000.0,-0.3670212765957447,115000000.0,4.173913043478261,3.0,False
A10021207,이진캐스빌,해운대구,중동,108.0,1989-05-26,37,82.0,0.7592592592592593,0.0,1.0,1.0,2,35.1599424904763,129.177111885041,부산광역시 해운대구 달맞이길117번다길 33,True,0.009259259259259259,,,,,,360000000.0,0.0,190000000.0,0.894736842105263,0.0,True
A10021208,린다스마트포레,동구,좌천동,101.0,2018-04-19,8,,,1.0,2.0,4.0,2,35.1338289490993,129.053042174713,부산광역시 동구 정공단로 8,True,0.039603960396039604,,,,,,,,,,,
A10021220,광우파크맨션,해운대구,반여동,110.0,1986-09-29,39,,,1.0,5.0,5.0,1,35.1967825789008,129.133349103859,부산광역시 해운대구 재반로212번길 33-52,True,0.045454545454545456,,,,,,,,,,,
A10021235,화랑,연제구,거제동,105.0,1985-07-10,41,90.0,0.8571428571428571,0.0,1.0,1.0,2,35.1876050748444,129.068240098451,부산광역시 연제구 아시아드대로 31,True,0.009523809523809525,,,,,,510000000.0,-0.4647058823529412,260000000.0,0.050000000000000044,1.0,True
A10021242,현대,해운대구,우동,113.0,1994-02-28,32,,,1.0,2.0,3.0,2,35.1707247811581,129.156041352155,부산광역시 해운대구 우동1로 125,True,0.02654867256637168,,,,-0.19354838709677424,,310000000.0,-0.19354838709677424,215000000.0,0.16279069767441867,1.0,True
A10021243,동서하이빌,연제구,연산동,113.0,2003-10-24,22,128.0,1.1327433628318584,0.0,0.0,1.0,2,35.178654386899,129.080124828435,부산광역시 연제구 연제로8번길 75,True,0.008849557522123894,,,,,0.008108108108108025,450000000.0,-0.1711111111111111,290000000.0,0.28620689655172415,0.0,True
A10021249,홍림센텀아파트,해운대구,반여동,100.0,1991-09-07,34,46.0,0.46,0.0,0.0,0.0,1,35.2023390712821,129.136151346039,부산광역시 해운대구 재반로282번길 83,True,0.0,,,,,,,,,,,
A10021257,가화만사성,기장군,기장읍교리,147.0,2004-04-16,22,130.0,0.8843537414965986,1.0,2.0,4.0,2,35.252990992893,129.216056389186,부산광역시 기장군 차성동로 167-10,True,0.027210884353741496,,,,,,,,,,,
A10021261,한우,동래구,안락동,190.0,1983-01-26,43,94.0,0.49473684210526314,1.0,3.0,4.0,2,35.1985091619307,129.109642254355,부산광역시 동래구 충렬대로457번길 72,True,0.021052631578947368,,,,,,,,,,,
A10021277,삼진그린,해운대구,우동,130.0,1993-08-12,33,86.0,0.6615384615384615,0.0,0.0,0.0,2,35.1715430306961,129.140453039607,부산광역시 해운대구 해운대로383번가길 19,True,0.0,,,,,,380000000.0,-0.21052631578947367,250000000.0,0.19999999999999996,0.0,True
A10021285,문현해운맨션,남구,문현동,140.0,1987-01-26,39,57.0,0.40714285714285714,1.0,2.0,3.0,2,35.1320137784911,129.068787817865,부산광역시 남구 장고개로85번길 14-37,True,0.02142857142857143,,,,,,,,,,,
A10021303,신흥동백맨션,사상구,엄궁동,156.0,1992-11-16,33,91.0,0.5833333333333334,0.0,0.0,1.0,3,35.1295121043299,128.975831689263,부산광역시 사상구 엄궁로 172,True,0.00641025641025641,,,,,,162000000.0,-0.043209876543209846,105000000.0,0.4761904761904763,0.0,True
A10021306,그린파크,해운대구,반여동,200.0,1988-07-14,38,93.0,0.465,1.0,3.0,6.0,1,35.201893825265,129.132021319419,부산광역시 해운대구 재반로270번길 13,True,0.03,,,,,,,,,,,
A10021308,화신1,동구,초량동,216.0,1986-06-03,40,132.0,0.6111111111111112,1.0,2.0,2.0,4,35.1185346437742,129.032165033694,부산광역시 동구 망양로 516-4,True,0.009259259259259259,,,,,,169000000.0,-0.1301775147928994,125000000.0,0.17599999999999993,0.0,True
A10021327,한사랑,동래구,온천동,109.0,1993-06-30,33,72.0,0.6605504587155964,4.0,10.0,14.0,3,35.2080565617282,129.067710554714,부산광역시 동래구 아시아드대로255번가길 8-9,True,0.12844036697247707,290000000.0,11322763.842877425,-0.010238907849829393,0.012152777777777679,0.04129263913824066,377000000.0,-0.23076923076923073,200000000.0,0.44999999999999996,6.0,False
A10021328,경동,해운대구,반송동,126.0,1995-03-02,31,67.0,0.5317460317460317,1.0,2.0,3.0,1,35.2263951338859,129.163068010927,부산광역시 해운대구 신반송로 76,True,0.023809523809523808,,,,,,,,,,,
A10021334,해피투모로우,금정구,부곡동,102.0,2009-10-19,16,110.0,1.0784313725490196,1.0,2.0,3.0,2,35.2290147792439,129.091164109751,부산광역시 금정구 중앙대로 1622,True,0.029411764705882353,305000000.0,11863158.204909096,0.0066006600660066805,,-0.01935483870967747,400000000.0,-0.23750000000000004,298500000.0,0.021775544388609624,2.0,True
A10021338,남성선파크,해운대구,재송동,180.0,1988-04-02,38,0.0,0.0,3.0,7.0,11.0,3,35.1926977889963,129.130509296882,부산광역시 해운대구 재송2로 17,True,0.06111111111111111,,,,,,,,,,,
A10021342,해운대양우내안애팰리스,해운대구,중동,218.0,2013-10-01,12,,,1.0,2.0,6.0,2,35.1621277144284,129.177985898056,부산광역시 해운대구 좌동순환로433번길 40,True,0.027522935779816515,357000000.0,13870068.037622603,-0.07272727272727275,0.06000000000000005,0.09341500765696775,469000000.0,-0.23880597014925375,300000000.0,0.18999999999999995,2.0,True
A10021343,삼강,해운대구,중동,131.0,1983-12-06,42,16.0,0.12213740458015267,0.0,2.0,3.0,2,35.1610676606171,129.164801531096,부산광역시 해운대구 해운대해변로298번길 9-1,True,0.022900763358778626,,,,,,,,,,,
A10021353,대림에이스타운,중구,보수동1가,140.0,1994-10-22,31,125.0,0.8928571428571429,0.0,0.0,1.0,4,35.1066446623513,129.025360405631,부산광역시 중구 법수길 72,True,0.007142857142857143,,,,,,,,,,,
A10021395,삼정송림맨션,사상구,학장동,230.0,1986-06-30,40,114.0,0.4956521739130435,0.0,2.0,4.0,1,35.1401369580371,128.98576706907,부산광역시 사상구 학감대로123번길 65,True,0.017391304347826087,,,,,,,,,,,
A10021404,우남이채롬,중구,영주동,111.0,2006-03-06,20,,,0.0,1.0,2.0,4,35.1135796149104,129.035285813028,부산광역시 중구 초량상로 13,True,0.018018018018018018,,,,,,305000000.0,0.0,290000000.0,0.051724137931034475,0.0,True
A10021413,대진타워맨션,서구,남부민동,116.0,1985-06-04,41,85.0,0.7327586206896551,0.0,1.0,2.0,3,35.0871791491614,129.024119987453,부산광역시 서구 충무대로 185,True,0.017241379310344827,,,,-0.23750000000000004,-0.09149484536082475,200000000.0,-0.23750000000000004,140000000.0,0.08928571428571419,1.0,True
A10021421,청파,사상구,학장동,190.0,1985-05-24,41,110.0,0.5789473684210527,0.0,1.0,2.0,1,35.1397257635471,128.982101618842,부산광역시 사상구 대동로 138,True,0.010526315789473684,,,,,,,,,,,
A10021442,유원,사상구,덕포동,280.0,1980-05-17,46,183.0,0.6535714285714286,5.0,8.0,10.0,3,35.1710141330332,128.986416169404,부산광역시 사상구 사상로310번길 54,True,0.03571428571428571,,,,,,,,,,,
A10021454,대진로얄,기장군,기장읍동부리,116.0,1990-08-31,36,48.0,0.41379310344827586,0.0,2.0,6.0,2,35.2467229305117,129.214770362559,부산광역시 기장군 차성로326번길 9,True,0.05172413793103448,,,,-0.06432748538011701,-0.05965909090909094,191000000.0,-0.16230366492146597,130000000.0,0.23076923076923084,1.0,True
A10021462,광안예서더불어,수영구,광안동,112.0,2015-12-15,10,13.0,0.11607142857142858,5.0,7.0,11.0,2,35.1559771983561,129.112228808951,부산광역시 수영구 호암로9번길 7,True,0.09821428571428571,,,,,,,,,,,
A10021467,주례맨션,사상구,주례동,210.0,1983-04-02,43,105.0,0.5,2.0,3.0,7.0,3,35.149184041433,129.005730944964,부산광역시 사상구 가야대로306번길 20,True,0.03333333333333333,,,,,,,,,,,
A10021471,한신센타뷰,부산진구,가야동,128.0,2002-12-18,23,189.0,1.4765625,1.0,4.0,7.0,1,35.1551481825055,129.036999074696,부산광역시 부산진구 가야대로 597,True,0.0546875,,,,,,,,,,,
A10021487,동부산쏠마레,기장군,일광읍이천리,144.0,2014-11-26,11,120.0,0.8333333333333334,2.0,4.0,13.0,1,35.2685329816501,129.237478837404,부산광역시 기장군 이천11길 23,True,0.09027777777777778,,,,,,,,,,,
A10021489,해운대중동경동하나메르빌,해운대구,중동,147.0,2014-10-16,11,163.0,1.1088435374149659,0.0,1.0,8.0,1,35.1703033980903,129.173657066316,부산광역시 해운대구 해운대로781번길 23,True,0.05442176870748299,,,,0.05970149253731338,0.01628787878787885,855000000.0,-0.16959064327485385,545000000.0,0.3027522935779816,1.0,True
A10021493,대호,연제구,거제동,105.0,1996-05-02,30,,,0.0,0.0,4.0,3,35.1944841709067,129.084655252094,부산광역시 연제구 거제천로255번길 53,True,0.0380952380952381,,,,,,,,,,,
A10021495,다뉴브,연제구,거제동,144.0,1993-11-06,32,,,1.0,4.0,5.0,2,35.1912474236273,129.069581458922,부산광역시 연제구 월드컵대로252번길 5,True,0.034722222222222224,303000000.0,11777385.1590106,0.04482758620689653,,-0.04458598726114649,360000000.0,-0.15833333333333333,228000000.0,0.32894736842105265,4.0,False
A10021497,아림파크맨션,동래구,명장동,144.0,1988-07-27,38,55.0,0.3819444444444444,0.0,0.0,2.0,3,35.2101427655171,129.102149476573,부산광역시 동래구 명서로 140,True,0.013888888888888888,,,,,,,,,,,
A10021500,연산역이즈,연제구,연산동,102.0,2018-12-18,7,4.0,0.0392156862745098,2.0,4.0,10.0,2,35.1826551923547,129.080814917306,부산광역시 연제구 월드컵대로111번길 46,True,0.09803921568627451,,,,,,,,,,,
A10021527,성일이안시티,연제구,연산동,105.0,2016-10-19,9,16.0,0.1523809523809524,2.0,2.0,3.0,4,35.1775685443746,129.076373448272,부산광역시 연제구 연제로 31,True,0.02857142857142857,,,,,,,,,,,
A10021538,우신골든메르시아,해운대구,우동,100.0,2010-04-01,16,,,0.0,0.0,1.0,1,35.1551021198551,129.1453194265,부산광역시 해운대구 마린시티3로 46,True,0.01,,,,,,,,,,,
